Gene_ID	diff	pvalue	padj	Significant	-log10(pvalue)
ENSG00000188342	-0.020000000000000018	0.21930692358453552	1.0	No	0.6589476573006152
ENSG00000107518	-0.0866666666666667	0.4620931558592834	1.0	No	0.33527046384346476
ENSG00000156384	0.0	1.0	1.0	No	-0.0
ENSG00000170909	0.17999999999999994	1.0	1.0	No	-0.0
ENSG00000063587	-0.13	0.24002484134595978	1.0	No	0.6197438087001487
ENSG00000143420	0.05666666666666667	0.0038579492045814215	0.5353374582917205	No	2.413643494762435
ENSG00000141425	-0.019999999999999962	1.0	1.0	No	-0.0
ENSG00000101400	-0.18000000000000005	0.17364438876426452	1.0	No	0.7603392461458491
ENSG00000087903	-0.010000000000000009	0.9240986722345307	1.0	No	0.03428165375927533
ENSG00000183323	0.0766666666666666	0.48282117350332265	1.0	No	0.31621369272956945
ENSG00000172534	0.0	1.0	1.0	No	-0.0
ENSG00000204174	0.52	0.0013689270156631553	0.3301030605570133	Yes	2.863619705656877
ENSG00000172716	0.0	1.0	1.0	No	-0.0
ENSG00000166333	0.04999999999999982	1.0	1.0	No	-0.0
ENSG00000139508	0.0033333333333334103	1.0	1.0	No	-0.0
ENSG00000163162	0.016666666666666663	0.024110110551390875	0.8314294098992017	No	1.6178007982600846
ENSG00000183578	0.48	0.13792285733915977	1.0	No	0.8603637541747001
ENSG00000111716	0.04000000000000009	0.1447039986063297	1.0	No	0.8395194678535215
ENSG00000129353	0.023333333333333428	0.4749986354512933	1.0	No	0.3233076379895015
ENSG00000151929	0.016666666666666607	0.5658559708448331	1.0	No	0.24729409712853043
ENSG00000167880	0.013333333333333308	0.6721536351165986	1.0	No	0.1725314482894606
ENSG00000187808	-0.06000000000000005	1.0	1.0	No	-0.0
ENSG00000135899	0.06000000000000005	0.8604104780664346	1.0	No	0.06529430942041296
ENSG00000079215	-0.0533333333333334	0.7089149142578034	1.0	No	0.14940588679970887
ENSG00000115365	-0.026666666666666616	1.0	1.0	No	-0.0
ENSG00000006453	0.01666666666666672	1.0	1.0	No	-0.0
ENSG00000084093	0.010000000000000009	0.8142725253622457	1.0	No	0.08923021863325753
ENSG00000116350	0.033333333333333215	0.25240054869684664	1.0	No	0.5979097053084352
ENSG00000101323	-0.33333333333333337	1.0	1.0	No	-0.0
ENSG00000073711	-0.040000000000000036	0.4933706933704176	1.0	No	0.3068266515335984
ENSG00000127990	-0.010000000000000002	1.0	1.0	No	-0.0
ENSG00000029993	0.013333333333333364	1.0	1.0	No	-0.0
ENSG00000090615	-0.010000000000000002	0.5879143098673623	1.0	No	0.23068596893015872
ENSG00000081052	-0.07666666666666666	1.0	1.0	No	-0.0
ENSG00000154328	-0.15333333333333332	0.10727415841486297	1.0	No	0.9695048839005317
ENSG00000111203	0.08333333333333337	0.44988871053470725	1.0	No	0.34689490484287255
ENSG00000155792	-0.17999999999999994	0.5040424305201985	1.0	No	0.2975329029093283
ENSG00000198843	0.010000000000000009	1.0	1.0	No	-0.0
ENSG00000078237	-0.006666666666666654	1.0	1.0	No	-0.0
ENSG00000163659	0.01333333333333342	0.8533843316635201	1.0	No	0.06885533515205372
ENSG00000128311	-0.01000000000000012	0.8733785933769459	1.0	No	0.0587974568985352
ENSG00000185088	0.006666666666666661	1.0	1.0	No	-0.0
ENSG00000178307	-0.033333333333333326	1.0	1.0	No	-0.0
ENSG00000150051	-0.25333333333333335	1.0	1.0	No	-0.0
ENSG00000244165	-0.033333333333333326	1.0	1.0	No	-0.0
ENSG00000164733	0.016666666666666677	0.007490433881274529	0.6185764473049812	No	2.125493025186277
ENSG00000106771	-0.0033333333333332993	1.0	1.0	No	-0.0
ENSG00000099377	0.030000000000000027	0.742650333264828	1.0	No	0.1292156197228551
ENSG00000167011	0.29666666666666675	1.0	1.0	No	-0.0
ENSG00000178177	0.0766666666666666	0.3799027939637158	1.0	No	0.42032751245064304
ENSG00000111981	0.0	1.0	1.0	No	-0.0
ENSG00000013583	0.03999999999999998	0.5297737832434706	1.0	No	0.27590953730796886
ENSG00000141068	-0.1333333333333333	1.0	1.0	No	-0.0
ENSG00000141956	-0.040000000000000036	0.46480886781255587	1.0	No	0.33272559489199083
ENSG00000130348	0.006666666666666682	0.7148887559557398	1.0	No	0.14576153363017313
ENSG00000136560	-0.016666666666666666	0.34649037019369566	1.0	No	0.46030883097960756
ENSG00000067208	0.006666666666666599	0.7148887559557433	1.0	No	0.145761533630171
ENSG00000172985	-0.023333333333333206	0.8027609727283712	1.0	No	0.0954137494639645
ENSG00000097007	0.023333333333333206	1.0	1.0	No	-0.0
ENSG00000176248	0.04000000000000001	1.0	1.0	No	-0.0
ENSG00000139631	0.016666666666666663	1.0	1.0	No	-0.0
ENSG00000176871	0.043333333333333335	1.0	1.0	No	-0.0
ENSG00000173621	0.033333333333333326	1.0	1.0	No	-0.0
ENSG00000150768	-0.046666666666666745	0.21611942873929968	1.0	No	0.6653061890862833
ENSG00000111424	0.08999999999999997	0.3339732961727253	1.0	No	0.4762882571060044
ENSG00000085872	-0.05999999999999994	0.2954224430557554	1.0	No	0.529556514694247
ENSG00000101017	0.06333333333333335	0.08717240306067174	1.0	No	1.0596209817577735
ENSG00000142687	0.05333333333333323	0.34717310768434423	1.0	No	0.45945392300194793
ENSG00000080031	-0.06333333333333335	0.6782792558837776	1.0	No	0.1685914649532145
ENSG00000151247	6.938893903907228e-18	0.9999999999999989	1.0	No	4.821637332766438e-16
ENSG00000184988	-0.17666666666666675	0.027454482163098662	0.840148963046905	No	1.5613867433889403
ENSG00000213445	0.013333333333333308	1.0	1.0	No	-0.0
ENSG00000215305	-0.013333333333333308	0.8611287018374205	1.0	No	0.0649319352819104
ENSG00000258102	-0.036666666666666625	1.0	1.0	No	-0.0
ENSG00000114904	-0.040000000000000036	0.49653344936963806	1.0	No	0.30405148959087863
ENSG00000169242	0.1333333333333333	0.5242784092862639	1.0	No	0.2804380269342043
ENSG00000154146	-0.030000000000000027	1.0	1.0	No	-0.0
ENSG00000152253	0.046666666666666745	1.0	1.0	No	-0.0
ENSG00000134851	0.006666666666666599	0.7755796242063258	1.0	No	0.11037360909693777
ENSG00000203485	0.05999999999999983	0.16125959365580106	1.0	No	0.792474438876649
ENSG00000177311	0.023333333333333206	1.0	1.0	No	-0.0
ENSG00000123810	-0.023333333333333317	0.8576107929864365	1.0	No	0.06670976204384534
ENSG00000169228	-0.006666666666666654	0.800747199109934	1.0	No	0.0965045717565259
ENSG00000176340	-0.03666666666666668	0.351497589205569	1.0	No	0.4540776493022194
ENSG00000163293	-0.039999999999999925	0.6233007093392959	1.0	No	0.20530237886451233
ENSG00000219481	-0.0033333333333334103	1.0	1.0	No	-0.0
ENSG00000266173	-0.009999999999999898	0.8687228023151242	1.0	No	0.06111877893634503
ENSG00000278828	-0.00666666666666671	1.0	1.0	No	-0.0
ENSG00000134321	-0.17333333333333334	0.5404559736560713	1.0	No	0.267239678541371
ENSG00000146587	0.0	1.0	1.0	No	-0.0
ENSG00000197385	-0.00666666666666671	0.9494828367639563	1.0	No	0.022512881338838144
ENSG00000105778	0.00666666666666671	1.0	1.0	No	-0.0
ENSG00000182117	0.030000000000000027	0.6167653203219017	1.0	No	0.20988005391990283
ENSG00000011347	-0.5466666666666665	0.12497153468212506	1.0	Yes	0.9031888968982085
ENSG00000177854	-0.13	0.2939200249683641	1.0	No	0.5317708241451589
ENSG00000067141	0.03666666666666668	1.0	1.0	No	-0.0
ENSG00000113721	-0.010000000000000009	0.9289109883153494	1.0	No	0.032025899715240294
ENSG00000215421	0.0	1.0	1.0	No	-0.0
ENSG00000102878	-0.06333333333333346	0.6685124427594535	1.0	No	0.17489050497420267
ENSG00000124813	0.020000000000000018	0.6172269724155959	1.0	No	0.20955510380897566
ENSG00000115935	-0.026666666666666616	1.0	1.0	No	-0.0
ENSG00000172828	-0.013333333333333308	0.9652514849243097	1.0	No	0.01535952159312571
ENSG00000114383	0.036666666666666625	1.0	1.0	No	-0.0
ENSG00000169962	-0.06666666666666676	1.0	1.0	No	-0.0
ENSG00000107371	-0.013333333333333336	1.0	1.0	No	-0.0
ENSG00000165661	0.0033333333333332993	0.9572242620168925	1.0	No	0.01898630219554099
ENSG00000164022	-0.010000000000000009	0.722574392702835	1.0	No	0.14111743344736724
ENSG00000211584	-0.03333333333333327	0.7273993081932593	1.0	No	0.13822711632501453
ENSG00000128989	-0.009999999999999898	1.0	1.0	No	-0.0
ENSG00000099769	-0.08999999999999986	1.0	1.0	No	-0.0
ENSG00000204176	-0.08333333333333343	0.21013068984154407	1.0	No	0.6775105137269883
ENSG00000169057	0.06	0.015799848495268196	0.8036384046504854	No	1.8013470774749742
ENSG00000125962	-0.05666666666666664	0.5538756807887899	1.0	No	0.25658770315282436
ENSG00000090905	-0.016666666666666663	0.27943964336646304	1.0	No	0.5537119816363558
ENSG00000071794	0.04666666666666669	0.4259402280682938	1.0	No	0.37065134090058194
ENSG00000033030	-0.006666666666666682	1.0	1.0	No	-0.0
ENSG00000166225	-0.0033333333333334103	0.9371535672491687	1.0	No	0.02818923734675946
ENSG00000121892	-0.026666666666666616	0.4021135553222562	1.0	No	0.3956512865030844
ENSG00000103174	0.0033333333333331883	0.9093267176331394	1.0	No	0.04128004838244231
ENSG00000198081	0.06999999999999995	0.09126024444398571	1.0	No	1.0397183722877503
ENSG00000137878	0.07666666666666666	0.17834539038149455	1.0	No	0.7487381112078919
ENSG00000129255	0.01666666666666672	0.7715563668718016	1.0	No	0.1126323405960836
ENSG00000197579	0.043333333333333446	0.6135172914596498	1.0	No	0.21217319254629502
ENSG00000120440	-0.08666666666666656	1.0	1.0	No	-0.0
ENSG00000141448	-0.006666666666666626	0.8397992764035488	1.0	No	0.07582450389917615
ENSG00000013563	-0.009999999999999898	1.0	1.0	No	-0.0
ENSG00000012211	0.07	0.497521752807797	1.0	No	0.3031879261386296
ENSG00000090376	0.036666666666666625	0.7566879788664456	1.0	No	0.12108316540264315
ENSG00000165115	0.00666666666666671	0.9553908541247943	1.0	No	0.019818920496820075
ENSG00000105968	-0.010000000000000009	1.0	1.0	No	-0.0
ENSG00000127080	0.043333333333333335	0.6944203880774289	1.0	No	0.15837753682416192
ENSG00000159579	-0.009999999999999898	1.0	1.0	No	-0.0
ENSG00000214113	-0.31333333333333335	0.09677383743151419	1.0	No	1.0142420372666765
ENSG00000100276	0.0	1.0	1.0	No	-0.0
ENSG00000135074	-0.040000000000000036	0.41686553040650853	1.0	No	0.3800040141400596
ENSG00000124766	-0.16666666666666674	0.06832763776214269	1.0	No	1.1654035935404492
ENSG00000167130	0.14333333333333342	0.1823640190549803	1.0	No	0.7390608451048277
ENSG00000196182	-0.013333333333333308	1.0	1.0	No	-0.0
ENSG00000079337	-0.029999999999999985	0.493547954201644	1.0	No	0.3066706439399099
ENSG00000134369	0.013333333333333364	0.42164825517619303	1.0	No	0.3750496924883523
ENSG00000172375	-0.040000000000000036	1.0	1.0	No	-0.0
ENSG00000188761	-0.3566666666666667	1.0	1.0	No	-0.0
ENSG00000128699	-0.016666666666666635	0.06676654481198864	1.0	No	1.1754410980500885
ENSG00000146109	-0.01999999999999999	0.025721420742506586	0.8314294098992017	No	1.589705046494717
ENSG00000152749	0.016666666666666635	0.279439643366464	1.0	No	0.5537119816363544
ENSG00000181781	-0.22666666666666668	1.0	1.0	No	-0.0
ENSG00000140939	0.026666666666666727	1.0	1.0	No	-0.0
ENSG00000146386	-0.016666666666666607	0.7606513758365816	1.0	No	0.11881434486079184
ENSG00000144713	0.0	1.0	1.0	No	-0.0
ENSG00000172269	-0.006666666666666821	0.910143848943867	1.0	No	0.04088996167302574
ENSG00000188906	-0.20333333333333342	0.5628077936505586	1.0	No	0.2496398971719121
ENSG00000094804	-0.05666666666666664	0.1692331062221771	1.0	No	0.771514674138702
ENSG00000118197	0.15999999999999992	0.5004055286726427	1.0	No	0.3006779006997269
ENSG00000143418	0.06000000000000005	0.14316379311342287	1.0	No	0.8441668035315046
ENSG00000154640	-0.036666666666666736	1.0	1.0	No	-0.0
ENSG00000198626	0.15666666666666665	0.1735817742422665	1.0	No	0.7604958768642838
ENSG00000177889	0.0	1.0	1.0	No	-0.0
ENSG00000064547	-0.02000000000000013	1.0	1.0	No	-0.0
ENSG00000110987	0.0033333333333334103	1.0	1.0	No	-0.0
ENSG00000204248	0.0	1.0	1.0	No	-0.0
ENSG00000198743	0.0033333333333332993	0.9319353206435913	1.0	No	0.0306142280562373
ENSG00000099917	0.0033333333333332993	0.8789963875091076	1.0	No	0.056012909781841744
ENSG00000142166	-0.036666666666666625	0.10616646127311169	1.0	No	0.9740126582496166
ENSG00000189164	0.04000000000000001	0.547856706370643	1.0	No	0.2613330177387165
ENSG00000126882	0.1233333333333334	0.3222129735836386	1.0	No	0.49185697713110127
ENSG00000144381	0.0	1.0	1.0	No	-0.0
ENSG00000242372	0.026666666666666672	0.2476926607378923	1.0	No	0.6060868615944469
ENSG00000168038	-0.3633333333333333	0.2850587903594472	1.0	No	0.5450655621120875
ENSG00000167615	0.036666666666666736	0.6128693631795596	1.0	No	0.21263208811863177
ENSG00000131100	-0.07000000000000017	0.17638505659630185	1.0	No	0.7535382112261371
ENSG00000126895	-0.08666666666666667	1.0	1.0	No	-0.0
ENSG00000147202	0.043333333333333335	0.7657068874622777	1.0	No	0.11593744644999689
ENSG00000163006	-0.013333333333333308	0.9050686162868957	1.0	No	0.0433184942255897
ENSG00000180198	-0.023333333333333317	1.0	1.0	No	-0.0
ENSG00000038210	-0.013333333333333197	0.8105240040722983	1.0	No	0.09123411877749898
ENSG00000177728	0.006666666666666599	1.0	1.0	No	-0.0
ENSG00000172586	0.01333333333333335	0.5517855072529707	1.0	No	0.25822971053084537
ENSG00000130717	-0.053333333333333455	1.0	1.0	No	-0.0
ENSG00000278540	-0.020000000000000018	0.7371499834365778	1.0	No	0.1324441398859687
ENSG00000106976	0.15000000000000002	0.1894382928982664	1.0	No	0.722532228535106
ENSG00000149313	-0.06333333333333341	1.0	1.0	No	-0.0
ENSG00000064703	0.0633333333333333	1.0	1.0	No	-0.0
ENSG00000115257	0.1499999999999999	0.5217058300967781	1.0	No	0.282574309981263
ENSG00000106605	-0.053333333333333455	1.0	1.0	No	-0.0
ENSG00000197976	-0.036666666666666625	1.0	1.0	No	-0.0
ENSG00000198909	0.009999999999999898	0.8446457623888366	1.0	No	0.07332539246527804
ENSG00000185864	-0.0033333333333332993	0.9396448982122098	1.0	No	0.02703623989363371
ENSG00000072778	-0.019999999999999907	0.5879143098673638	1.0	No	0.23068596893015755
ENSG00000106560	0.84	0.0015630572831452796	0.35505167907591595	Yes	2.8060251056033123
ENSG00000148180	-0.033333333333333354	0.03935185185185179	0.9508322199955452	No	1.405034825436639
ENSG00000119599	0.06333333333333346	1.0	1.0	No	-0.0
ENSG00000167925	0.030000000000000027	0.654698916427791	1.0	No	0.18395837786496005
ENSG00000154274	-0.043333333333333335	0.6864714772711562	1.0	No	0.1633775028862007
ENSG00000048140	0.020000000000000018	0.7440413412577802	1.0	No	0.12840293302761357
ENSG00000131737	-0.026666666666666727	1.0	1.0	No	-0.0
ENSG00000108528	-0.03333333333333327	0.36062205669461	1.0	No	0.4429477140866913
ENSG00000100418	-0.023333333333333317	1.0	1.0	No	-0.0
ENSG00000101342	0.046666666666666745	1.0	1.0	No	-0.0
ENSG00000135723	0.006666666666666654	0.8360148404973304	1.0	No	0.07778601312450807
ENSG00000156931	-0.10000000000000009	0.005087301104750552	0.5897480445314639	No	2.293512556793327
ENSG00000168434	-0.016666666666666663	0.7914921324325115	1.0	No	0.10155339774177462
ENSG00000184838	-0.13333333333333336	0.188176940716133	1.0	No	0.7254335962823368
ENSG00000130052	-0.020000000000000018	0.4216482551761943	1.0	No	0.37504969248835096
ENSG00000099834	0.22999999999999998	1.0	1.0	No	-0.0
ENSG00000161682	-0.013333333333333364	0.7488684500235259	1.0	No	0.12559446594082677
ENSG00000068438	-0.029999999999999916	0.5628159021242978	1.0	No	0.2496336402577855
ENSG00000143387	0.0033333333333332993	1.0	1.0	No	-0.0
ENSG00000172771	0.33666666666666667	1.0	1.0	No	-0.0
ENSG00000177873	-0.023333333333333317	1.0	1.0	No	-0.0
ENSG00000167397	-0.013333333333333308	1.0	1.0	No	-0.0
ENSG00000166900	0.0	1.0	1.0	No	-0.0
ENSG00000187595	0.11999999999999988	0.8000710593787157	1.0	No	0.09687143885111119
ENSG00000167778	-0.006666666666666599	0.8948935115623393	1.0	No	0.048228640764947976
ENSG00000166441	0.0	1.0	1.0	No	-0.0
ENSG00000166938	-0.013333333333333364	0.5467151789086793	1.0	No	0.2622388682617835
ENSG00000106686	0.17666666666666675	1.0	1.0	No	-0.0
ENSG00000174514	0.023333333333333317	1.0	1.0	No	-0.0
ENSG00000167711	0.37	0.046841221198843444	1.0	No	1.3293717909479785
ENSG00000108799	-0.08000000000000007	0.25081535976844543	1.0	No	0.6006458711171525
ENSG00000186665	0.05666666666666664	0.3127431731405421	1.0	No	0.5048121617296697
ENSG00000186469	-0.33	0.26734459030897634	1.0	No	0.572928599380099
ENSG00000148248	-0.026666666666666727	1.0	1.0	No	-0.0
ENSG00000164002	0.03666666666666668	1.0	1.0	No	-0.0
ENSG00000160932	-0.04666666666666652	0.1398755723631114	1.0	No	0.8542581233509405
ENSG00000181450	-0.026666666666666672	0.6629809939029564	1.0	No	0.17849892161239464
ENSG00000056558	0.030000000000000027	0.8287617712456649	1.0	No	0.08157029007949991
ENSG00000175854	0.05666666666666664	0.20736155198359202	1.0	No	0.6832717653494906
ENSG00000143653	0.006666666666666654	0.7913308110075912	1.0	No	0.10164192438992388
ENSG00000031081	0.056666666666666726	0.014575502410663774	0.8036384046504854	No	1.8363764663858706
ENSG00000244242	-0.010000000000000009	1.0	1.0	No	-0.0
ENSG00000006712	0.003333333333333355	0.8024820169288956	1.0	No	0.0955646910552466
ENSG00000179862	-0.14666666666666672	0.545860508782843	1.0	No	0.26291832433863055
ENSG00000160352	0.013333333333333308	0.8138360098014654	1.0	No	0.08946309782989564
ENSG00000102317	-0.003333333333333327	0.5185185185185194	1.0	No	0.2852357284807486
ENSG00000114439	-0.0033333333333332993	1.0	1.0	No	-0.0
ENSG00000186566	-0.01000000000000012	1.0	1.0	No	-0.0
ENSG00000214711	-0.2766666666666666	0.35960414248407635	1.0	No	0.44417531402553434
ENSG00000122085	0.10666666666666658	1.0	1.0	No	-0.0
ENSG00000121897	-0.1266666666666666	0.060198338312495825	1.0	No	1.2204154966437342
ENSG00000104818	-0.23999999999999996	1.0	1.0	No	-0.0
ENSG00000105605	-0.07666666666666666	0.8124680691988088	1.0	No	0.09019369821771231
ENSG00000167552	-0.08333333333333315	0.24665058496019135	1.0	No	0.6079178502213738
ENSG00000048707	0.023333333333333317	0.6735419222332248	1.0	No	0.17163536797671297
ENSG00000066279	0.03	0.27203918045326575	1.0	No	0.5653685421818366
ENSG00000148225	0.040000000000000036	0.7063712213616655	1.0	No	0.1509670028880528
ENSG00000111335	0.07000000000000006	1.0	1.0	No	-0.0
ENSG00000204764	-0.08333333333333331	0.5800962051729924	1.0	No	0.23649997555605365
ENSG00000151498	0.026666666666666727	1.0	1.0	No	-0.0
ENSG00000090686	0.023333333333333317	0.3139306912331751	1.0	No	0.5031662237021961
ENSG00000130414	-0.45	1.0	1.0	No	-0.0
ENSG00000177666	6.938893903907228e-18	1.0	1.0	No	-0.0
ENSG00000175711	0.046666666666666634	0.3344167956778739	1.0	No	0.47571191877176383
ENSG00000214413	0.013333333333333308	1.0	1.0	No	-0.0
ENSG00000170412	-0.06000000000000005	1.0	1.0	No	-0.0
ENSG00000135932	0.00666666666666671	1.0	1.0	No	-0.0
ENSG00000113971	-0.07999999999999996	0.6322772767260454	1.0	No	0.19909242592016735
ENSG00000177951	-0.036666666666666625	1.0	1.0	No	-0.0
ENSG00000164327	0.013333333333333197	1.0	1.0	No	-0.0
ENSG00000144362	0.029999999999999916	0.8492093099094603	1.0	No	0.07098525329531995
ENSG00000180044	-0.043333333333333335	1.0	1.0	No	-0.0
ENSG00000138795	0.00666666666666671	0.8880935168393742	1.0	No	0.05154130031498277
ENSG00000163794	0.10999999999999999	1.0	1.0	No	-0.0
ENSG00000079335	0.0	1.0	1.0	No	-0.0
ENSG00000150433	-0.006666666666666661	0.6701799733187812	1.0	No	0.17380855412995386
ENSG00000154945	0.033333333333333326	1.0	1.0	No	-0.0
ENSG00000169629	0.023333333333333317	0.7030550898960779	1.0	No	0.15301064325829056
ENSG00000135457	-0.06999999999999995	0.11701767633663443	1.0	No	0.9317485300861532
ENSG00000154429	0.05999999999999994	0.0893500958632166	1.0	No	1.0489049772059738
ENSG00000183421	0.08333333333333337	1.0	1.0	No	-0.0
ENSG00000100228	-0.023333333333333345	0.6217991486071918	1.0	No	0.20634987694617482
ENSG00000197375	0.026666666666666727	0.4746316176695449	1.0	No	0.32364333455094974
ENSG00000137338	0.00666666666666671	0.8264139989028093	1.0	No	0.08280233476681202
ENSG00000141664	-0.00666666666666671	0.9522705987417798	1.0	No	0.021239624260995703
ENSG00000100207	-0.029999999999999916	0.7150157782824951	1.0	No	0.14568437449903876
ENSG00000156671	0.07000000000000006	1.0	1.0	No	-0.0
ENSG00000123329	0.15666666666666673	1.0	1.0	No	-0.0
ENSG00000080815	-0.010000000000000009	1.0	1.0	No	-0.0
ENSG00000104936	0.11999999999999988	0.25492440045560416	1.0	No	0.5935885934202739
ENSG00000173451	0.010000000000000009	1.0	1.0	No	-0.0
ENSG00000125945	-0.023333333333333317	1.0	1.0	No	-0.0
ENSG00000065029	0.02000000000000013	0.7423694015454725	1.0	No	0.12937993686168253
ENSG00000117602	-0.006666666666666599	0.9347003026420243	1.0	No	0.029327616692178697
ENSG00000146828	0.0	1.0	1.0	No	-0.0
ENSG00000111880	-0.026666666666666727	0.6917613009591064	1.0	No	0.16004373727686863
ENSG00000133895	0.029999999999999916	1.0	1.0	No	-0.0
ENSG00000173218	0.033333333333333326	0.007490433881274505	0.6185764473049812	No	2.1254930251862785
ENSG00000115368	-0.023333333333333317	0.3508148148148154	1.0	No	0.454922074780142
ENSG00000160113	-0.030000000000000138	1.0	1.0	No	-0.0
ENSG00000274523	0.053333333333333455	0.032900810600938704	0.9120814294116582	No	1.4827934018926414
ENSG00000171160	0.04666666666666652	1.0	1.0	No	-0.0
ENSG00000224051	0.0	1.0	1.0	No	-0.0
ENSG00000131969	-0.09333333333333343	0.7227463108377226	1.0	No	0.14101411644998388
ENSG00000075239	-0.003333333333333327	1.0	1.0	No	-0.0
ENSG00000135250	0.04999999999999993	0.2508153597684461	1.0	No	0.6006458711171514
ENSG00000143498	-0.14333333333333342	1.0	1.0	No	-0.0
ENSG00000102466	-0.2433333333333333	0.4486711960309722	1.0	No	0.3480718105791141
ENSG00000084731	-0.003333333333333355	0.9292631766331477	1.0	No	0.03186127204176664
ENSG00000132603	-0.016666666666666607	1.0	1.0	No	-0.0
ENSG00000182324	0.08666666666666667	0.6388369666246039	1.0	No	0.19460996113628937
ENSG00000169105	0.0	1.0	1.0	No	-0.0
ENSG00000103257	0.0	1.0	1.0	No	-0.0
ENSG00000111237	-0.0033333333333332993	0.8773901219625878	1.0	No	0.05680725937863381
ENSG00000085978	-0.016666666666666607	0.797358119204152	1.0	No	0.0983465791529311
ENSG00000198040	0.026666666666666672	1.0	1.0	No	-0.0
ENSG00000007047	0.003333333333333334	1.0	1.0	No	-0.0
ENSG00000147408	0.020000000000000018	0.8603283246186191	1.0	No	0.06533577857195068
ENSG00000138738	-0.023333333333333317	0.725787221838177	1.0	No	0.13919068222807768
ENSG00000006576	-0.003333333333333334	1.0	1.0	No	-0.0
ENSG00000214078	-0.023333333333333428	0.4826513980532141	1.0	No	0.3163664314900003
ENSG00000138111	-0.1233333333333333	0.14386430042795798	1.0	No	0.8420469618009943
ENSG00000176845	-0.03333333333333327	0.4882508846046089	1.0	No	0.3113569611920746
ENSG00000159921	0.009999999999999981	1.0	1.0	No	-0.0
ENSG00000103769	0.006666666666666668	0.3739009663000589	1.0	No	0.4272434124648198
ENSG00000213799	-0.03666666666666668	1.0	1.0	No	-0.0
ENSG00000169410	-0.046666666666666634	1.0	1.0	No	-0.0
ENSG00000178988	0.05333333333333323	0.5073412046742772	1.0	No	0.29469986420346916
ENSG00000108506	-0.10999999999999988	0.114531462276775	1.0	No	0.9410751944048354
ENSG00000143382	0.07666666666666666	0.5538262723880387	1.0	No	0.2566264460579147
ENSG00000165816	-0.19666666666666677	0.3021211423738917	1.0	No	0.5198188818269174
ENSG00000137337	0.020000000000000018	0.5675384996116583	1.0	No	0.24600467228150033
ENSG00000181192	0.043333333333333224	0.4152548486036348	1.0	No	0.38168528793253403
ENSG00000124134	-0.016666666666666663	0.7311023782759221	1.0	No	0.13602180333343375
ENSG00000137996	-0.013333333333333364	0.6271931755800852	1.0	No	0.2025986758083685
ENSG00000124486	0.006666666666666682	0.7755796242063232	1.0	No	0.11037360909693922
ENSG00000041357	0.01666666666666672	1.0	1.0	No	-0.0
ENSG00000138035	-0.003333333333333327	0.9130588586977717	1.0	No	0.03950122555033181
ENSG00000182247	-0.033333333333333326	1.0	1.0	No	-0.0
ENSG00000179630	-0.053333333333333344	1.0	1.0	No	-0.0
ENSG00000171621	-0.07666666666666677	0.4671286350973975	1.0	No	0.33056350954027586
ENSG00000157927	-0.33999999999999986	0.3009289647631672	1.0	No	0.5215360088986345
ENSG00000114395	0.0	1.0	1.0	No	-0.0
ENSG00000127483	0.033333333333333326	1.0	1.0	No	-0.0
ENSG00000196139	0.0	1.0	1.0	No	-0.0
ENSG00000087301	0.07666666666666666	0.2754258665922941	1.0	No	0.5599952754415654
ENSG00000129566	0.16666666666666663	0.11928886558486143	1.0	No	0.9234000914572765
ENSG00000163283	-0.22000000000000008	1.0	1.0	No	-0.0
ENSG00000144468	-0.0033333333333332993	1.0	1.0	No	-0.0
ENSG00000139546	-0.043333333333333446	0.5921727287869204	1.0	No	0.22755159696372354
ENSG00000188033	-0.1200000000000001	0.4919459346638349	1.0	No	0.3080826239955749
ENSG00000240053	0.00666666666666671	1.0	1.0	No	-0.0
ENSG00000196787	-0.06000000000000005	1.0	1.0	No	-0.0
ENSG00000139116	-0.10333333333333333	0.10200840840123099	1.0	No	0.991364028515052
ENSG00000089091	-0.08000000000000007	1.0	1.0	No	-0.0
ENSG00000130119	0.0033333333333332993	1.0	1.0	No	-0.0
ENSG00000104691	0.0	1.0	1.0	No	-0.0
ENSG00000114859	0.03333333333333344	0.7905185503630863	1.0	No	0.10208793442778752
ENSG00000117643	-0.046666666666666634	0.8958031071177376	1.0	No	0.04778743552635236
ENSG00000187257	-0.0033333333333334103	1.0	1.0	No	-0.0
ENSG00000141526	0.006666666666666682	1.0	1.0	No	-0.0
ENSG00000134453	-0.003333333333333355	1.0	1.0	No	-0.0
ENSG00000189186	-0.1166666666666667	0.5601201292374425	1.0	No	0.2517188196546626
ENSG00000100865	0.010000000000000009	0.8731776138036065	1.0	No	0.058897407097335555
ENSG00000109736	-0.016666666666666607	0.6102389026512978	1.0	No	0.21450010959389865
ENSG00000079263	-0.039999999999999925	0.8843209814950417	1.0	No	0.05339007074488097
ENSG00000105323	0.026666666666666727	0.42689304615201	1.0	No	0.36968091955165666
ENSG00000167702	0.0	1.0	1.0	No	-0.0
ENSG00000112144	0.036666666666666625	0.22213636316365146	1.0	No	0.6533803427182248
ENSG00000116213	-0.06000000000000005	0.48067582872501624	1.0	No	0.3181477162638622
ENSG00000185728	0.029999999999999916	1.0	1.0	No	-0.0
ENSG00000021776	0.03666666666666665	1.0	1.0	No	-0.0
ENSG00000142875	-0.019999999999999907	0.8271836923136624	1.0	No	0.0823980361553572
ENSG00000135387	-0.016666666666666663	1.0	1.0	No	-0.0
