chr	start	end	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	logFC	p_value	ensembl
chr21	43053341	43053390	CBS	0	-	43053341	43053390	0	1	49	0	0.215708572826692	0.277912882009788	ENSG00000160200.18
chr21	43053490	43053539	CBS	0	-	43053490	43053539	0	1	49	0	0.228258651980976	0.182095192201449	ENSG00000160200.18
chr21	43053590	43053639	CBS	0	-	43053590	43053639	0	1	49	0	-0.188256292313771	0.290457784332473	ENSG00000160200.18
chr21	43055177	43055226	CBS	0	-	43055177	43055226	0	1	49	0	-0.0775582343534701	0.752218047722243	ENSG00000160200.18
chr21	43055277	43055476	CBS	0	-	43055277	43055476	0	1	199	0	-0.405465108108165	0.357886691681179	ENSG00000160200.18
chr21	43055676	43055725	CBS	0	-	43055676	43055725	0	1	49	0	-0.350656871626077	0.240434084170121	ENSG00000160200.18
chr21	43062392	43062998	CBS	0	-	43062392	43062998	0	2	4,46	0,561	0.174716957226139	0.588636560529118	ENSG00000160200.18
chr21	43063049	43063098	CBS	0	-	43063049	43063098	0	1	49	0	0.278465417346851	0.190208173683732	ENSG00000160200.18
chr21	43063950	43063999	CBS	0	-	43063950	43063999	0	1	49	0	0.394654192007073	0.154703229884417	ENSG00000160200.18
chr21	43065631	43066377	CBS	0	-	43065631	43066377	0	2	65,135	0,612	0.653926467406664	0.00949112624225586	ENSG00000160200.18
chr21	43068177	43068376	CBS	0	-	43068177	43068376	0	1	199	0	0.907557051903275	0.219590670238176	ENSG00000160200.18
chr21	43071995	43072044	CBS	0	-	43071995	43072044	0	1	49	0	-0.091807549938699	0.765200347402754	ENSG00000160200.18
chr21	43093056	43093105	U2AF1	0	-	43093056	43093105	0	1	49	0	0.379489621704664	0.152649160998747	ENSG00000160201.11
chr21	43686918	43687597	RRP1B	0	+	43686918	43687597	0	2	18,82	0,598	-0.2125614430744	0.869721404119786	ENSG00000160208.13
chr21	43687698	43687997	RRP1B	0	+	43687698	43687997	0	1	299	0	0.548213155837611	0.0892399876833089	ENSG00000160208.13
chr21	43688048	43688147	RRP1B	0	+	43688048	43688147	0	1	99	0	0.554996842070964	0.103449297061745	ENSG00000160208.13
chr21	43693780	43693829	RRP1B	0	+	43693780	43693829	0	1	49	0	-0.294799540372146	0.407332151553196	ENSG00000160208.13
chr21	43694830	43694979	RRP1B	0	+	43694830	43694979	0	1	149	0	-0.528067430200718	0.0715431620779581	ENSG00000160208.13
chr21	43695080	43695129	RRP1B	0	+	43695080	43695129	0	1	49	0	-0.418710335131187	0.323968989221657	ENSG00000160208.13
chr21	43719194	43719342	PDXK	0	+	43719194	43719342	0	1	148	0	-0.349673748480504	0.693973143467414	ENSG00000160209.19
chr21	43732354	43732403	PDXK	0	+	43732354	43732403	0	1	49	0	-0.332133835022385	0.189411310400309	ENSG00000160209.19
chr21	43737758	43737807	PDXK	0	+	43737758	43737807	0	1	49	0	-1.09861228866811	0.0410510787609234	ENSG00000160209.19
chr21	43738406	43738455	PDXK	0	+	43738406	43738455	0	1	49	0	0.18975653528147	0.297663907452516	ENSG00000160209.19
chr21	43738655	43738704	PDXK	0	+	43738655	43738704	0	1	49	0	0.510825623763081	0.403321699757662	ENSG00000160209.19
chr21	43741686	43741735	PDXK	0	+	43741686	43741735	0	1	49	0	1.16643488500407	0.0812215557105366	ENSG00000160209.19
chr21	43756028	43756127	PDXK	0	+	43756028	43756127	0	1	99	0	0.478035800939992	0.0407795114097402	ENSG00000160209.19
chr21	43761361	43761809	PDXK	0	+	43761361	43761809	0	1	448	0	1.29578035357834	0.000875295921946612	ENSG00000160209.19
chr21	43761909	43761958	PDXK	0	+	43761909	43761958	0	1	49	0	0.0302398851897183	0.73891441929083	ENSG00000160209.19
chr21	43762009	43762157	PDXK	0	+	43762009	43762157	0	1	148	0	0.64966206861665	0.0141863003432283	ENSG00000160209.19
chr21	43762208	43762257	PDXK	0	+	43762208	43762257	0	1	49	0	0.248896047134431	0.4400449405774	ENSG00000160209.19
chrX	154531640	154531689	G6PD	0	-	154531640	154531689	0	1	49	0	0.144581228811021	0.785642212566304	ENSG00000160211.19
chrX	154531889	154531938	G6PD	0	-	154531889	154531938	0	1	49	0	-0.693147180559945	0.12760681963488	ENSG00000160211.19
chrX	154532088	154532137	G6PD	0	-	154532088	154532137	0	1	49	0	0.626455806009502	0.357572226754296	ENSG00000160211.19
chrX	154532795	154532894	G6PD	0	-	154532795	154532894	0	1	99	0	-0.89794159319816	0.553484340891624	ENSG00000160211.19
chrX	154546128	154546802	G6PD	0	-	154546128	154546802	0	2	36,14	0,661	-0.028370697129216	0.915283326976344	ENSG00000160211.19
chr21	43789711	43789760	RRP1	0	+	43789711	43789760	0	1	49	0	0.679901953810927	0.0391899827362334	ENSG00000160214.13
chr21	43802291	43803514	RRP1	0	+	43802291	43803514	0	2	97,3	0,1221	0.395612811665153	0.64077977220971	ENSG00000160214.13
chr21	43803564	43804107	RRP1	0	+	43803564	43804107	0	1	543	0	0.666118508164223	0.00981856534528642	ENSG00000160214.13
chr21	43982408	43982457	AGPAT3	0	+	43982408	43982457	0	1	49	0	0.370018359112376	0.513706167524073	ENSG00000160216.21
chr21	44082942	44082991	TRAPPC10	0	+	44082942	44082991	0	1	49	0	-0.0425596144188345	0.922571643015194	ENSG00000160218.13
chr21	44103565	44103614	TRAPPC10	0	+	44103565	44103614	0	1	49	0	-0.186585954749464	0.677820316511839	ENSG00000160218.13
chr21	44144870	44144919	GATD3A	0	+	44144870	44144919	0	1	49	0	0.106972117429402	0.781855413128797	ENSG00000160221.18
chr21	44145370	44145419	GATD3A	0	+	44145370	44145419	0	1	49	0	-0.041672696400574	0.918447749913774	ENSG00000160221.18
chr21	44457651	44457700	LRRC3	0	+	44457651	44457700	0	1	49	0	0.651761964397091	0.259447611004285	ENSG00000160233.8
chr21	44960142	44967056	FAM207A	0	+	44960142	44967056	0	2	27,23	0,6892	-0.333144446540583	0.57009851344504	ENSG00000160256.13
chr21	44976740	44976789	FAM207A	0	+	44976740	44976789	0	1	49	0	-0.101782694334796	0.859076519532666	ENSG00000160256.13
chr9	133098320	133098369	RALGDS	0	-	133098320	133098369	0	1	49	0	0.86222351060388	0.0557627914255193	ENSG00000160271.16
chr9	133098470	133098669	RALGDS	0	-	133098470	133098669	0	1	199	0	1.08261194732167	0.00469508377643594	ENSG00000160271.16
chr9	133809137	133812146	VAV2	0	-	133809137	133812146	0	3	2,15,33	0,1054,2977	0.362905493689369	0.409696148842177	ENSG00000160293.17
chr21	46243480	46243529	MCM3AP	0	-	46243480	46243529	0	1	49	0	-1.24171313230878	0.0297441563467921	ENSG00000160294.11
chr21	46243580	46243629	MCM3AP	0	-	46243580	46243629	0	1	49	0	-0.525266308307774	0.185459034023171	ENSG00000160294.11
chr21	46243680	46244813	MCM3AP	0	-	46243680	46244813	0	2	43,7	0,1127	-0.424883194006797	0.166388675631229	ENSG00000160294.11
chr21	46283739	46284515	MCM3AP	0	-	46283739	46284515	0	2	100,448	0,329	0.575364144903562	0.0278083188391773	ENSG00000160294.11
chr21	46284865	46284914	MCM3AP	0	-	46284865	46284914	0	1	49	0	-0.596520344870875	0.012287455035954	ENSG00000160294.11
chr21	46315161	46315210	C21orf58	0	-	46315161	46315210	0	1	49	0	0.119801199812621	0.72271387157228	ENSG00000160298.18
chr21	46323031	46323527	C21orf58	0	-	46323031	46323527	0	1	496	0	-0.534082485930258	0.450528429592925	ENSG00000160298.18
chr21	46323578	46323676	C21orf58	0	-	46323578	46323676	0	1	98	0	0.394654191988493	0.401053031865351	ENSG00000160298.18
chr21	46324191	46324895	PCNT	0	+	46324191	46324895	0	2	92,8	0,697	0.454736157114909	0.188142234306812	ENSG00000160299.17
chr21	46326412	46326561	PCNT	0	+	46326412	46326561	0	1	149	0	0.389464766761722	0.286943706087452	ENSG00000160299.17
chr21	46334418	46334467	PCNT	0	+	46334418	46334467	0	1	49	0	0.328504066996198	0.297158875811023	ENSG00000160299.17
chr21	46334518	46334667	PCNT	0	+	46334518	46334667	0	1	149	0	0.336472236621214	0.0293827069277583	ENSG00000160299.17
chr21	46334718	46334767	PCNT	0	+	46334718	46334767	0	1	49	0	-7.64423850712903e-12	0.999999730973442	ENSG00000160299.17
chr21	46346891	46346990	PCNT	0	+	46346891	46346990	0	1	99	0	0.229185865770167	0.245915349965753	ENSG00000160299.17
chr21	46349708	46349757	PCNT	0	+	46349708	46349757	0	1	49	0	0.374693449441421	0.119331371857341	ENSG00000160299.17
chr21	46353128	46353227	PCNT	0	+	46353128	46353227	0	1	99	0	0.334006144061315	0.619995140787647	ENSG00000160299.17
chr21	46353278	46353987	PCNT	0	+	46353278	46353987	0	2	49,1	0,709	-0.75527896250203	0.0776560413430413	ENSG00000160299.17
chr21	46357118	46363755	PCNT	0	+	46357118	46363755	0	2	74,276	0,6362	-0.726669872598589	0.399307106431638	ENSG00000160299.17
chr21	46363856	46363905	PCNT	0	+	46363856	46363905	0	1	49	0	-0.533298479618049	0.277230973683507	ENSG00000160299.17
chr21	46366605	46366654	PCNT	0	+	46366605	46366654	0	1	49	0	-0.67372909459106	0.1146786064432	ENSG00000160299.17
chr21	46366854	46381707	PCNT	0	+	46366854	46381707	0	2	286,14	0,14840	-0.332439973093285	0.165485827328601	ENSG00000160299.17
chr21	46385949	46388756	PCNT	0	+	46385949	46388756	0	2	35,15	0,2793	-0.435318072919947	0.301472849874267	ENSG00000160299.17
chr21	46388857	46389220	PCNT	0	+	46388857	46389220	0	2	28,22	0,342	-0.435318071292476	0.258469571332557	ENSG00000160299.17
chr21	46389271	46389320	PCNT	0	+	46389271	46389320	0	1	49	0	-0.136132174244402	0.734475775796166	ENSG00000160299.17
chr21	46391239	46391288	PCNT	0	+	46391239	46391288	0	1	49	0	-0.115512887466763	0.751927211738789	ENSG00000160299.17
chr21	46398096	46399783	PCNT	0	+	46398096	46399783	0	3	35,21,194	0,139,1494	0.522521663529323	0.0890585175935483	ENSG00000160299.17
chr21	46401588	46411251	PCNT	0	+	46401588	46411251	0	3	134,153,63	0,743,9601	0.523248143764544	0.158361430258791	ENSG00000160299.17
chr21	46412051	46412869	PCNT	0	+	46412051	46412869	0	2	17,33	0,786	-0.793230639148249	0.243961354691335	ENSG00000160299.17
chr21	46412920	46412969	PCNT	0	+	46412920	46412969	0	1	49	0	0.228841572429162	0.413888185147057	ENSG00000160299.17
chr21	46416146	46416245	PCNT	0	+	46416146	46416245	0	1	99	0	0.322773392263049	0.183600532371887	ENSG00000160299.17
chr21	46416296	46416794	PCNT	0	+	46416296	46416794	0	1	498	0	0.832909122915269	0.326447503893608	ENSG00000160299.17
chr21	46422072	46425877	PCNT	0	+	46422072	46425877	0	2	53,47	0,3759	0.367724780124956	0.168058139849092	ENSG00000160299.17
chr21	46430195	46430518	PCNT	0	+	46430195	46430518	0	2	38,12	0,312	-0.552068582307101	0.34595117127065	ENSG00000160299.17
chr21	46430619	46431269	PCNT	0	+	46430619	46431269	0	2	39,11	0,640	-0.0202027070719344	0.923322270934015	ENSG00000160299.17
chr21	46431669	46432018	PCNT	0	+	46431669	46432018	0	1	349	0	-0.389464766761723	0.104546917604084	ENSG00000160299.17
chr21	46432069	46432168	PCNT	0	+	46432069	46432168	0	1	99	0	0.480585738576272	0.313495872269629	ENSG00000160299.17
chr21	46436057	46436106	PCNT	0	+	46436057	46436106	0	1	49	0	-0.0145988004738635	0.955793811701546	ENSG00000160299.17
chr21	46567673	46567772	DIP2A	0	+	46567673	46567772	0	1	99	0	0.584513339557142	0.07442341008625	ENSG00000160305.18
chr21	46567823	46568021	DIP2A	0	+	46567823	46568021	0	1	198	0	0.310154928303839	0.847305596950736	ENSG00000160305.18
chr21	46568471	46568520	DIP2A	0	+	46568471	46568520	0	1	49	0	0.27871340242705	0.30469266192973	ENSG00000160305.18
chr9	133471193	133471242	SLC2A6	0	-	133471193	133471242	0	1	49	0	0.106972119552163	0.812001856836867	ENSG00000160326.14
chr9	133471343	133471789	SLC2A6	0	-	133471343	133471789	0	1	446	0	0.837728409370778	1.94511442925544e-05	ENSG00000160326.14
chr9	133471840	133472038	SLC2A6	0	-	133471840	133472038	0	1	198	0	1.00386692107873	0.00746412634564668	ENSG00000160326.14
chr19	21116878	21117027	ZNF714	0	+	21116878	21117027	0	1	149	0	-0.565807758183344	0.880336756798915	ENSG00000160352.16
chr19	21117977	21118026	ZNF714	0	+	21117977	21118026	0	1	49	0	-0.628608659842837	0.100008716535214	ENSG00000160352.16
chr19	21118377	21118426	ZNF714	0	+	21118377	21118426	0	1	49	0	-0.554996842079128	0.257328936526078	ENSG00000160352.16
chr19	21118477	21118526	ZNF714	0	+	21118477	21118526	0	1	49	0	-0.217064505238104	0.31371130098491	ENSG00000160352.16
chr19	21118676	21118775	ZNF714	0	+	21118676	21118775	0	1	99	0	-1.86321843321086	0.0970889136784537	ENSG00000160352.16
chr19	21119326	21119425	ZNF714	0	+	21119326	21119425	0	1	99	0	-0.724895878992981	0.107769892447138	ENSG00000160352.16
chr19	21122523	21122572	ZNF714	0	+	21122523	21122572	0	1	49	0	-0.48097266115195	0.212772488016834	ENSG00000160352.16
chr9	136336016	136336934	GPSM1	0	+	136336016	136336934	0	2	86,14	0,905	1.04982212444619	0.0139787114063946	ENSG00000160360.13
chr9	136354896	136354945	GPSM1	0	+	136354896	136354945	0	1	49	0	0.534082485930166	0.278173752315971	ENSG00000160360.13
chr9	136354996	136355552	GPSM1	0	+	136354996	136355552	0	2	27,23	0,534	0.141078598259905	0.728736006440503	ENSG00000160360.13
chr9	136358060	136358258	GPSM1	0	+	136358060	136358258	0	1	198	0	0.74923664704475	0.040883041843812	ENSG00000160360.13
chr9	136358459	136358508	GPSM1	0	+	136358459	136358508	0	1	49	0	0.429562659687211	0.34060596998383	ENSG00000160360.13
chr19	40321924	40322022	C19orf47	0	-	40321924	40322022	0	1	98	0	0.45953232937844	0.646800311841713	ENSG00000160392.13
chr19	40322123	40322221	C19orf47	0	-	40322123	40322221	0	1	98	0	-0.433635985074861	0.539555890593475	ENSG00000160392.13
chr19	40322272	40322321	C19orf47	0	-	40322272	40322321	0	1	49	0	0.292387963489193	0.495826096201507	ENSG00000160392.13
chr9	127886362	127886511	ST6GALNAC6	0	-	127886362	127886511	0	1	149	0	1.54044504093886	0.00277011282489429	ENSG00000160408.14
chr9	127896311	127897265	ST6GALNAC6	0	-	127896311	127897265	0	2	22,28	0,927	0.908855753386637	0.0582368830275757	ENSG00000160408.14
chr19	55041584	55041783	RDH13	0	-	55041584	55041783	0	1	199	0	0.363500908719073	0.570108218036701	ENSG00000160439.16
chr19	55041833	55041882	RDH13	0	-	55041833	55041882	0	1	49	0	-0.641090818603893	0.132880949141675	ENSG00000160439.16
chr19	55042629	55042727	RDH13	0	-	55042629	55042727	0	1	98	0	0.820980551932658	0.0678594299259169	ENSG00000160439.16
chr19	55044433	55044482	RDH13	0	-	55044433	55044482	0	1	49	0	-0.510825623765992	0.395908560131284	ENSG00000160439.16
chr19	55044732	55044930	RDH13	0	-	55044732	55044930	0	1	198	0	0.318453731102927	0.600393810255741	ENSG00000160439.16
chr19	55045080	55045129	RDH13	0	-	55045080	55045129	0	1	49	0	0.00754720559735086	0.967162724946619	ENSG00000160439.16
chr19	55045229	55047122	RDH13	0	-	55045229	55047122	0	2	81,18	0,1876	0.0978557898229519	0.912895805802062	ENSG00000160439.16
chr9	128731276	128731325	ZER1	0	-	128731276	128731325	0	1	49	0	-0.524524468124179	0.398116049891702	ENSG00000160445.11
chr9	128702802	128702851	PKN3	0	+	128702802	128702851	0	1	49	0	-0.271933715821406	0.68151511637347	ENSG00000160447.7
chr9	128705315	128705364	PKN3	0	+	128705315	128705364	0	1	49	0	-0.717839793150321	0.19756986979795	ENSG00000160447.7
chr9	128706908	128706957	PKN3	0	+	128706908	128706957	0	1	49	0	0.379489621744571	0.272829487259161	ENSG00000160447.7
chr9	128713380	128713540	PKN3	0	+	128713380	128713540	0	2	8,42	0,119	0.66139848220655	0.0537702415770019	ENSG00000160447.7
chr9	128714318	128715435	PKN3	0	+	128714318	128715435	0	5	48,103,68,64,67	0,244,480,854,1051	0.818310323513951	0.0662191621014648	ENSG00000160447.7
chr9	128719743	128719792	PKN3	0	+	128719743	128719792	0	1	49	0	0.693147180559913	0.0175749493465215	ENSG00000160447.7
chr9	128720618	128720667	PKN3	0	+	128720618	128720667	0	1	49	0	0.562785362696661	0.0297796479051627	ENSG00000160447.7
chr19	55349455	55349653	COX6B2	0	-	55349455	55349653	0	1	198	0	-0.305935514673104	0.753626254198927	ENSG00000160471.13
chr19	55349852	55349901	COX6B2	0	-	55349852	55349901	0	1	49	0	0.139112802462718	0.710752637627484	ENSG00000160471.13
chr19	55350050	55350149	COX6B2	0	-	55350050	55350149	0	1	99	0	0.653926467375809	0.528059058485792	ENSG00000160471.13
chr19	55350199	55350744	COX6B2	0	-	55350199	55350744	0	1	545	0	-0.530139969802469	0.159121604618558	ENSG00000160471.13
chr19	55352135	55352184	COX6B2	0	-	55352135	55352184	0	1	49	0	-0.464974281287074	0.147426798594156	ENSG00000160471.13
chr19	55352650	55352699	COX6B2	0	-	55352650	55352699	0	1	49	0	0.235119742360153	0.257559396256637	ENSG00000160471.13
chr19	55354124	55354669	COX6B2	0	-	55354124	55354669	0	1	545	0	-0.374464485518571	0.854802200108443	ENSG00000160471.13
chr19	55376872	55377613	TMEM190	0	+	55376872	55377613	0	3	40,36,21	0,119,721	-0.150822889728251	0.639345198474092	ENSG00000160472.5
chr19	55377656	55377705	TMEM190	0	+	55377656	55377705	0	1	49	0	-0.0808520966291531	0.671897777963014	ENSG00000160472.5
chr19	55378058	55378246	TMEM190	0	+	55378058	55378246	0	1	188	0	0.606135803570317	0.144296242329448	ENSG00000160472.5
chr17	29498449	29498498	TAOK1	0	+	29498449	29498498	0	1	49	0	-0.630626823577918	0.0129130950957689	ENSG00000160551.11
chr17	29502715	29507936	TAOK1	0	+	29502715	29507936	0	2	9,41	0,5181	-0.369360103466048	0.371916290901441	ENSG00000160551.11
chr17	29508037	29508086	TAOK1	0	+	29508037	29508086	0	1	49	0	-0.640037355254422	0.303153110145757	ENSG00000160551.11
chr17	29510918	29511017	TAOK1	0	+	29510918	29511017	0	1	99	0	-1.17865499679848	0.0138564725965379	ENSG00000160551.11
chr17	29517568	29517617	TAOK1	0	+	29517568	29517617	0	1	49	0	0.120952610417662	0.714135603420616	ENSG00000160551.11
chr17	29530478	29530527	TAOK1	0	+	29530478	29530527	0	1	49	0	0.418710334651314	0.533212665480647	ENSG00000160551.11
chr17	29534256	29542665	TAOK1	0	+	29534256	29542665	0	2	45,105	0,8305	0.266628663414434	0.845656147382955	ENSG00000160551.11
chr17	29542866	29543015	TAOK1	0	+	29542866	29543015	0	1	149	0	0.443205436091013	0.274249657577164	ENSG00000160551.11
chr19	42198648	42198746	DEDD2	0	-	42198648	42198746	0	1	98	0	0.910560056266222	0.314727640550825	ENSG00000160570.14
chr19	42198797	42198846	DEDD2	0	-	42198797	42198846	0	1	49	0	0.859132317596478	0.270133079879798	ENSG00000160570.14
chr19	42199293	42199590	DEDD2	0	-	42199293	42199590	0	1	297	0	0.955511445027436	0.0390486827408672	ENSG00000160570.14
chr11	116857958	116858007	SIK3	0	-	116857958	116858007	0	1	49	0	-0.336472236621213	0.390939232283492	ENSG00000160584.16
chr17	28725947	28725996	NEK8	0	+	28725947	28725996	0	1	49	0	0.579818495286752	0.16156563319978	ENSG00000160602.14
chr17	28734051	28734100	NEK8	0	+	28734051	28734100	0	1	49	0	0.370859578418286	0.232866048031045	ENSG00000160602.14
chr17	28742861	28742910	NEK8	0	+	28742861	28742910	0	1	49	0	0.351397886837879	0.41299726742979	ENSG00000160602.14
chr17	28743158	28743207	NEK8	0	+	28743158	28743207	0	1	49	0	0.304489190768163	0.440976840842837	ENSG00000160602.14
chr17	28743356	28743405	NEK8	0	+	28743356	28743405	0	1	49	0	0.0979804083602028	0.804297481901173	ENSG00000160602.14
chr17	28724397	28724446	TLCD1	0	-	28724397	28724446	0	1	49	0	0.174353387144778	0.658598815539526	ENSG00000160606.11
chr17	28724546	28724595	TLCD1	0	-	28724546	28724595	0	1	49	0	-0.170625516289636	0.632041515429795	ENSG00000160606.11
chr17	28725983	28726032	TLCD1	0	-	28725983	28726032	0	1	49	0	0.886213276634054	0.00674043393472457	ENSG00000160606.11
chr11	117205837	117205886	PCSK7	0	-	117205837	117205886	0	1	49	0	-0.394654192003949	0.384854535776065	ENSG00000160613.13
chr11	117205937	117205986	PCSK7	0	-	117205937	117205986	0	1	49	0	-0.42899560551836	0.350054843353282	ENSG00000160613.13
chr11	117206037	117206136	PCSK7	0	-	117206037	117206136	0	1	99	0	-0.590868331439528	0.547921609845567	ENSG00000160613.13
chr11	117206187	117206286	PCSK7	0	-	117206187	117206286	0	1	99	0	0.630626823578611	0.114966670064556	ENSG00000160613.13
chr19	5623284	5641778	SAFB	0	+	5623284	5641778	0	4	111,85,65,39	0,3121,18310,18456	0.501140318031527	0.00629737248169664	ENSG00000160633.13
chr19	5641829	5641928	SAFB	0	+	5641829	5641928	0	1	99	0	0.581921545241375	0.253152478827971	ENSG00000160633.13
chr19	5648983	5649715	SAFB	0	+	5648983	5649715	0	2	517,32	0,701	0.453393574680116	0.000742875708966921	ENSG00000160633.13
chr19	5653382	5661512	SAFB	0	+	5653382	5661512	0	5	39,140,89,107,25	0,679,986,3859,8106	0.525266307920785	3.97978185197579e-05	ENSG00000160633.13
chr19	5661562	5661611	SAFB	0	+	5661562	5661611	0	1	49	0	0.456017387482945	0.223844844949806	ENSG00000160633.13
chr19	5664075	5664460	SAFB	0	+	5664075	5664460	0	2	85,64	0,322	0.492476485097797	0.0699075940815055	ENSG00000160633.13
chr19	5667106	5667205	SAFB	0	+	5667106	5667205	0	1	99	0	0.470003629245736	0.121097006249779	ENSG00000160633.13
chr19	5667356	5667454	SAFB	0	+	5667356	5667454	0	1	98	0	0.953430278823193	0.00296074937623951	ENSG00000160633.13
chr1	153634181	153634280	CHTOP	0	+	153634181	153634280	0	1	99	0	0.231801614057325	0.499160197817158	ENSG00000160679.13
chr1	153634330	153636607	CHTOP	0	+	153634330	153636607	0	2	14,36	0,2242	-0.464305608097479	0.14469652914873	ENSG00000160679.13
chr1	153642244	153642293	CHTOP	0	+	153642244	153642293	0	1	49	0	-0.215888380433039	0.198247622734063	ENSG00000160679.13
chr1	153642393	153642442	CHTOP	0	+	153642393	153642442	0	1	49	0	-0.807091439909852	0.0128852055671975	ENSG00000160679.13
chr1	153643289	153643338	CHTOP	0	+	153643289	153643338	0	1	49	0	-0.684778931611571	0.0843052962162515	ENSG00000160679.13
chr1	153644384	153645410	CHTOP	0	+	153644384	153645410	0	2	2,347	0,680	-0.720926745182569	0.0646778143809663	ENSG00000160679.13
chr1	155002729	155002778	ZBTB7B	0	+	155002729	155002778	0	1	49	0	0.00803217163994131	0.966500835288998	ENSG00000160685.13
chr1	155002828	155002926	ZBTB7B	0	+	155002828	155002926	0	1	98	0	0.247241102893248	0.353150879442988	ENSG00000160685.13
chr1	155014755	155015694	ZBTB7B	0	+	155014755	155015694	0	1	939	0	0.657182031866413	0.00135188178832747	ENSG00000160685.13
chr1	155015744	155015793	ZBTB7B	0	+	155015744	155015793	0	1	49	0	0.186585955577216	0.494600767401961	ENSG00000160685.13
chr1	155016297	155016890	ZBTB7B	0	+	155016297	155016890	0	1	593	0	0.617161273581811	0.0944234767236913	ENSG00000160685.13
chr1	155017088	155017187	ZBTB7B	0	+	155017088	155017187	0	1	99	0	0.619039208402901	0.162988603295293	ENSG00000160685.13
chr1	155018374	155018423	ZBTB7B	0	+	155018374	155018423	0	1	49	0	-1.6089983420526e-14	0.999999809769497	ENSG00000160685.13
chr1	154983388	154983635	FLAD1	0	+	154983388	154983635	0	1	247	0	0.71219537553064	0.0661680085765833	ENSG00000160688.19
chr1	154983884	154983982	FLAD1	0	+	154983884	154983982	0	1	98	0	0.194156013956539	0.703868326755431	ENSG00000160688.19
chr1	154988374	154988473	FLAD1	0	+	154988374	154988473	0	1	99	0	0.430782916073679	0.0713150203514946	ENSG00000160688.19
chr1	154988523	154988572	FLAD1	0	+	154988523	154988572	0	1	49	0	0.0618754028032698	0.832348979393995	ENSG00000160688.19
chr1	154988622	154988820	FLAD1	0	+	154988622	154988820	0	1	198	0	0.435318071256544	0.165824270475267	ENSG00000160688.19
chr1	154993012	154993061	FLAD1	0	+	154993012	154993061	0	1	49	0	1.07755887947028	0.000514543596604078	ENSG00000160688.19
chr1	154962448	154962497	SHC1	0	-	154962448	154962497	0	1	49	0	0.893817876021612	0.001613206363694	ENSG00000160691.19
chr1	154963695	154963744	SHC1	0	-	154963695	154963744	0	1	49	0	0.405465108202121	0.254242265802847	ENSG00000160691.19
chr1	154968847	154969380	SHC1	0	-	154968847	154969380	0	2	47,3	0,531	0.0870113769896672	0.689176177822846	ENSG00000160691.19
chr1	154970064	154970263	SHC1	0	-	154970064	154970263	0	1	199	0	0.681718484736322	4.04717001963998e-05	ENSG00000160691.19
chr11	119081681	119081730	VPS11	0	+	119081681	119081730	0	1	49	0	0.616774201775619	0.0309495979881735	ENSG00000160695.14
chr1	154584751	154584950	ADAR	0	-	154584751	154584950	0	1	199	0	-0.698687360935561	0.00591223666409365	ENSG00000160710.17
chr1	154597869	154597918	ADAR	0	-	154597869	154597918	0	1	49	0	-0.101352494261233	0.637381394336326	ENSG00000160710.17
chr1	154598493	154598542	ADAR	0	-	154598493	154598542	0	1	49	0	-0.0940289496479371	0.683039065106991	ENSG00000160710.17
chr1	154601082	154601730	ADAR	0	-	154601082	154601730	0	1	648	0	-0.64435701634148	0.0495375382408283	ENSG00000160710.17
chr1	154601930	154602229	ADAR	0	-	154601930	154602229	0	1	299	0	-0.426742506555449	0.97550850831663	ENSG00000160710.17
chr1	154602280	154602329	ADAR	0	-	154602280	154602329	0	1	49	0	-0.184649846553546	0.231156770903881	ENSG00000160710.17
chr1	154602379	154602478	ADAR	0	-	154602379	154602478	0	1	99	0	0.211309093666339	0.444652088965648	ENSG00000160710.17
chr1	154602579	154606005	ADAR	0	-	154602579	154606005	0	2	48,2	0,3425	0.575364144903561	0.204968130674271	ENSG00000160710.17
chr1	154550173	154550372	UBE2Q1	0	-	154550173	154550372	0	1	199	0	0.408262312728246	0.760983484571894	ENSG00000160714.10
chr1	154553093	154553142	UBE2Q1	0	-	154553093	154553142	0	1	49	0	0.693147180559945	0.101495913451415	ENSG00000160714.10
chr1	155308847	155309045	FDPS	0	+	155308847	155309045	0	1	198	0	-0.590493026581544	0.525935913830925	ENSG00000160752.14
chr1	155309987	155310036	FDPS	0	+	155309987	155310036	0	1	49	0	-0.242140052015875	0.392136881304954	ENSG00000160752.14
chr1	155310185	155310364	FDPS	0	+	155310185	155310364	0	2	21,29	0,151	-0.358969400867755	0.2698071837724	ENSG00000160752.14
chr1	155312265	155312413	FDPS	0	+	155312265	155312413	0	1	148	0	-0.534245898880635	0.137364212848509	ENSG00000160752.14
chr1	155312463	155312612	FDPS	0	+	155312463	155312612	0	1	149	0	-0.349051018828073	0.658952796728085	ENSG00000160752.14
chr1	155312662	155312760	FDPS	0	+	155312662	155312760	0	1	98	0	-0.37729423114147	0.560877419875859	ENSG00000160752.14
chr1	155312810	155312859	FDPS	0	+	155312810	155312859	0	1	49	0	-0.278203328508995	0.312466543248268	ENSG00000160752.14
chr1	155318365	155318463	FDPS	0	+	155318365	155318463	0	1	98	0	-0.182321556620009	0.717245503435959	ENSG00000160752.14
chr1	155318513	155318562	FDPS	0	+	155318513	155318562	0	1	49	0	-0.581921545449929	0.0359092357066911	ENSG00000160752.14
