chr	start	end	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	logFC	p_value	ensembl
chr7	2730788	2730837	AC098484.1	0	-	2730788	2730837	0	1	49	0	0.925952642785892	0.000388721118514956	ENSG00000146535.14
chr7	2730986	2731035	AC098484.1	0	-	2730986	2731035	0	1	49	0	1.59626744924418	0.00370888172830985	ENSG00000146535.14
chr7	2731086	2731135	AC098484.1	0	-	2731086	2731135	0	1	49	0	1.92028704416247	0.00285505703426026	ENSG00000146535.14
chr7	1026681	1026730	TMEM269	0	-	1026681	1026730	0	1	49	0	-1.37131129078895	0.00119660690589218	ENSG00000146540.15
chr7	6600201	6600250	SVBP	0	+	6600201	6600250	0	1	49	0	1.12203942156325	0.00218019662461344	ENSG00000146576.13
chr7	5065462	5065511	ERMAP	0	+	5065462	5065511	0	1	49	0	-0.666713923490324	0.000793401548177863	ENSG00000146587.18
chr7	5067649	5067698	ERMAP	0	+	5067649	5067698	0	1	49	0	4.48863636973214	0.00368089240483882	ENSG00000146587.18
chr7	5068842	5068891	ERMAP	0	+	5068842	5068891	0	1	49	0	-5.8021183753677	0.00155415654397351	ENSG00000146587.18
chr7	44884283	44884332	AL512353.1	0	-	44884283	44884332	0	1	49	0	0.599008189646087	0.000599276307293284	ENSG00000146676.10
chr7	65398960	65399009	ZNF691	0	+	65398960	65399009	0	1	49	0	3.81771232595691	0.00383783765254586	ENSG00000146757.14
chr7	65399257	65399306	ZNF691	0	+	65399257	65399306	0	1	49	0	-6.14846829590828	0.000940930688942187	ENSG00000146757.14
chr7	65399454	65399503	ZNF691	0	+	65399454	65399503	0	1	49	0	-5.43807930891383	0.00165831182751464	ENSG00000146757.14
chr7	112767614	112767663	AL512353.2	0	-	112767614	112767663	0	1	49	0	-0.637306356734764	0.00335099573601505	ENSG00000146802.13
chr7	100431269	100431318	AL512353.3	0	+	100431269	100431318	0	1	49	0	0.846813481593526	0.00122116261934246	ENSG00000146834.14
chrX	19746355	19746404	ATP6V1E1P1	0	-	19746355	19746404	0	1	49	0	5.43807930891383	5.67249772598366e-07	ENSG00000147010.18
chrX	72329816	72329865	SLC2A1	0	-	72329816	72329865	0	1	49	0	4.21212759787849	0.000119066788011879	ENSG00000147099.21
chrX	47447324	47447373	ATP6V0CP4	0	-	47447324	47447373	0	1	49	0	-5.14749447680409	0.00251421949246189	ENSG00000147124.12
chrX	47447573	47447622	ATP6V0CP4	0	-	47447573	47447622	0	1	49	0	-1.36196226046036	0.000830220238842938	ENSG00000147124.12
chrX	47449417	47449466	ATP6V0CP4	0	-	47449417	47449466	0	1	49	0	-1.27266933561217	0.0013872610925495	ENSG00000147124.12
chrX	71252872	71252921	SLC2A1-AS1	0	-	71252872	71252921	0	1	49	0	-1.63705307946728	0.00202089441569853	ENSG00000147130.14
chrX	71573996	71574045	AC099795.1	0	+	71573996	71574045	0	1	49	0	-0.803972190689951	0.000268686000005846	ENSG00000147162.14
chrX	136874446	136874495	RNU6-880P	0	-	136874446	136874495	0	1	49	0	-0.520031672673713	0.00307949009867126	ENSG00000147274.14
chrX	136879024	136879073	RNU6-880P	0	-	136879024	136879073	0	1	49	0	-5.67332326716213	0.00054821941627059	ENSG00000147274.14
chr8	8890197	8890246	AL161637.2	0	-	8890197	8890246	0	1	49	0	1.8281271133989	6.91487052228989e-05	ENSG00000147324.11
chr8	8891142	8891191	AL161637.2	0	-	8891142	8891191	0	1	49	0	-0.579086755026573	0.00262265119664085	ENSG00000147324.11
chr8	8891242	8891291	AL161637.2	0	-	8891242	8891291	0	1	49	0	-0.872987346502514	0.000262679645355979	ENSG00000147324.11
chr8	8891441	8891490	AL161637.2	0	-	8891441	8891490	0	1	49	0	1.16804079510051	0.000131487058508739	ENSG00000147324.11
chr8	468878	468927	AL161637.1	0	+	468878	468927	0	1	49	0	1.0039587077055	0.000522261378618549	ENSG00000147364.17
chr8	19405856	19405905	FAM183A	0	-	19405856	19405905	0	1	49	0	-5.42053499926292	0.00277376865546008	ENSG00000147408.14
chr8	22620667	22620716	EBNA1BP2	0	-	22620667	22620716	0	1	49	0	-4.55387689159117	0.000333625628107015	ENSG00000147439.13
chr8	21909371	21909420	MIR6733	0	-	21909371	21909420	0	1	49	0	0.513095772300527	0.00255778062154743	ENSG00000147443.13
chr8	23566248	23566297	CFAP57	0	+	23566248	23566297	0	1	49	0	-0.783661188100777	0.00189650179296985	ENSG00000147454.14
chr8	25411666	25411715	RNA5SP46	0	+	25411666	25411715	0	1	49	0	-4.2046926193816	0.000244999832072823	ENSG00000147459.18
chr8	38146335	38146384	TMEM125	0	-	38146335	38146384	0	1	49	0	0.675668583290192	0.000848867750856908	ENSG00000147465.12
chr8	37754330	37754379	C1orf210	0	+	37754330	37754379	0	1	49	0	-1.4624346248165	0.000246999396886882	ENSG00000147475.17
chr8	38820416	38820465	TIE1	0	+	38820416	38820465	0	1	49	0	0.898496070625209	0.00306447902600859	ENSG00000147526.20
chr8	38316914	38316963	MPL	0	-	38316914	38316963	0	1	49	0	0.574377854266548	0.00135001712161809	ENSG00000147548.17
chr8	38321132	38326738	MPL	0	-	38321132	38326738	0	2	41,9	0,5598	-1.43074612369073	0.000275112810719125	ENSG00000147548.17
chr8	144841555	144841654	AL139289.2	0	+	144841555	144841654	0	1	99	0	-1.50163240778321	6.84862004717243e-07	ENSG00000147789.15
chr9	2653864	2653913	AL139289.1	0	+	2653864	2653913	0	1	49	0	-3.75341797473176	0.000272005939036868	ENSG00000147852.16
chr9	27565580	27566715	CDC20	0	-	27565580	27566715	0	2	11,39	0,1097	1.30580191203985	0.0021398825855109	ENSG00000147894.17
chr9	34635271	34635320	ELOVL1	0	-	34635271	34635320	0	1	49	0	-0.900487743531203	0.00255247889143784	ENSG00000147955.17
chr9	133153395	133153444	MIR6734	0	-	133153395	133153444	0	1	49	0	-0.602850186908855	0.00131734258654559	ENSG00000148288.13
chr9	133331503	133331552	MED8	0	-	133331503	133331552	0	1	49	0	1.82711198793063	0.00344347386632171	ENSG00000148296.7
chr9	133332099	133332148	MED8	0	-	133332099	133332148	0	1	49	0	-1.94888191944482	0.00102454068548496	ENSG00000148296.7
chr9	129637635	129637684	MED8-AS1	0	-	129637635	129637684	0	1	49	0	0.887707398725082	0.00342611268010584	ENSG00000148331.12
chr9	129634089	129634138	SZT2	0	+	129634089	129634138	0	1	49	0	-1.65015600545292	0.00107257290470253	ENSG00000148335.14
chr9	130135076	130135125	SZT2-AS1	0	+	130135076	130135125	0	1	49	0	2.08567209143047	0.000180612638514543	ENSG00000148358.19
chr9	130135276	130135325	SZT2-AS1	0	+	130135276	130135325	0	1	49	0	-0.557656923446964	0.00182030513865561	ENSG00000148358.19
chr9	136429663	136429712	MIR6735	0	-	136429663	136429712	0	1	49	0	4.02535169072578	6.5087373318784e-06	ENSG00000148384.13
chr9	136476893	136476942	HYI	0	-	136476893	136476942	0	1	49	0	-1.63163862232625	4.56510185451453e-05	ENSG00000148396.18
chr9	137555091	137555140	HYI-AS1	0	-	137555091	137555140	0	1	49	0	-1.05421857619453	7.94590106529825e-05	ENSG00000148399.13
chr9	136496731	136496780	PTPRF	0	-	136496731	136496780	0	1	49	0	-0.713037339039193	0.000533040136940333	ENSG00000148400.12
chr9	136497280	136497329	PTPRF	0	-	136497280	136497329	0	1	49	0	1.17677706151636	0.00394824964997254	ENSG00000148400.12
chr9	136523105	136523154	PTPRF	0	-	136523105	136523154	0	1	49	0	6.02344759296102	0.000228883499646448	ENSG00000148400.12
chr9	136006885	136006934	KDM4A	0	-	136006885	136006934	0	1	49	0	-0.798867343766252	0.000659731232800942	ENSG00000148411.8
chr9	136011513	136011562	KDM4A	0	-	136011513	136011562	0	1	49	0	0.960954561034693	0.00297903560651469	ENSG00000148411.8
chr9	136011912	136011961	KDM4A	0	-	136011912	136011961	0	1	49	0	-4.14313472638217	0.000833418702550826	ENSG00000148411.8
chr9	136050035	136050084	KDM4A	0	-	136050035	136050084	0	1	49	0	5.37989735354046	0.00074945686309047	ENSG00000148411.8
chr10	11870050	11870099	AL451062.4	0	+	11870050	11870099	0	1	49	0	-1.51342325919451	0.000704501905871013	ENSG00000148426.13
chr10	16591655	16591704	KDM4A-AS1	0	-	16591655	16591704	0	1	49	0	4.67282883446191	0.0026655479097426	ENSG00000148484.18
chr10	31520811	31520860	ST3GAL3	0	+	31520811	31520860	0	1	49	0	5.6131281063787	3.73683545773496e-07	ENSG00000148516.21
chr10	31521261	31521310	ST3GAL3	0	+	31521261	31521310	0	1	49	0	3.85014760171006	0.00362476187280159	ENSG00000148516.21
chr10	63152152	63153521	AL451062.1	0	+	63152152	63153521	0	2	39,11	0,1359	-5.01063529408689	0.00244772120888237	ENSG00000148572.16
chr10	63154690	63154739	AL451062.1	0	+	63154690	63154739	0	1	49	0	2.21061883062388	9.47872048711052e-05	ENSG00000148572.16
chr10	128098758	128098807	AL451062.3	0	-	128098758	128098807	0	1	49	0	-0.633949863758641	0.00133789718609523	ENSG00000148773.14
chr10	128104036	128104085	AL451062.3	0	-	128104036	128104085	0	1	49	0	2.43855915205225	3.51519625080288e-05	ENSG00000148773.14
chr10	128104386	128104435	AL451062.3	0	-	128104386	128104435	0	1	49	0	0.949933578718847	0.000233160364773166	ENSG00000148773.14
chr10	128105186	128105235	AL451062.3	0	-	128105186	128105235	0	1	49	0	1.18689296982648	0.0024833086886934	ENSG00000148773.14
chr10	128105886	128105935	AL451062.3	0	-	128105886	128105935	0	1	49	0	6.3171646867473	0.000132261834334457	ENSG00000148773.14
chr10	128107535	128107584	AL451062.3	0	-	128107535	128107584	0	1	49	0	1.30507463611982	0.000504478068458325	ENSG00000148773.14
chr10	128108784	128108833	AL451062.3	0	-	128108784	128108833	0	1	49	0	0.652501724128242	0.00178758233938081	ENSG00000148773.14
chr10	128111934	128111983	AL451062.3	0	-	128111934	128111983	0	1	49	0	-3.19184715049157	0.00211679764267481	ENSG00000148773.14
chr10	133421231	133421280	AL451062.2	0	+	133421231	133421280	0	1	49	0	4.48863636957112	3.05846296067003e-08	ENSG00000148824.19
chr10	102139583	102139632	MIR6079	0	+	102139583	102139632	0	1	49	0	-0.877283071084139	0.000470793473680175	ENSG00000148840.11
chr10	102140083	102140132	MIR6079	0	+	102140083	102140132	0	1	49	0	1.93194344157361	2.4151649153481e-05	ENSG00000148840.11
chr10	102140233	102140282	MIR6079	0	+	102140233	102140282	0	1	49	0	5.45745558773066	3.61827858008646e-07	ENSG00000148840.11
chr10	104314995	104315044	SHMT1P1	0	-	104314995	104315044	0	1	49	0	-5.65948221575025	0.000132658538501418	ENSG00000148841.17
chr10	104315195	104315244	SHMT1P1	0	-	104315195	104315244	0	1	49	0	-0.703729289890483	0.00141435596787953	ENSG00000148841.17
chr10	104315495	104315544	SHMT1P1	0	-	104315495	104315544	0	1	49	0	-0.702013609765587	0.00145328783910292	ENSG00000148841.17
chr10	104315645	104315694	SHMT1P1	0	-	104315645	104315694	0	1	49	0	2.25621387581292	0.000761207083220028	ENSG00000148841.17
chr10	104315995	104316044	SHMT1P1	0	-	104315995	104316044	0	1	49	0	4.77912349311153	0.00220901947627705	ENSG00000148841.17
chr10	103425305	103425354	ARTN	0	+	103425305	103425354	0	1	49	0	-1.15544576343115	0.00353136464748616	ENSG00000148843.15
chr11	10306952	10307001	AL357079.1	0	+	10306952	10307001	0	1	49	0	5.69035945432406	0.000424178708834044	ENSG00000148926.10
chr11	46380405	46380454	AL357079.3	0	+	46380405	46380454	0	1	49	0	2.26197566091482	0.000216299533426056	ENSG00000149091.15
chr11	57309582	57309631	IPO13	0	-	57309582	57309631	0	1	49	0	0.800620846557469	0.00275225699465209	ENSG00000149115.14
chr11	57310231	57310280	IPO13	0	-	57310231	57310280	0	1	49	0	1.26968384598371	0.00238047861160018	ENSG00000149115.14
chr11	57484832	57484881	AL357079.2	0	-	57484832	57484881	0	1	49	0	1.51353932425901	0.00267483377338407	ENSG00000149150.9
chr11	48136228	48136277	DPH2	0	+	48136228	48136277	0	1	49	0	5.40267738797504	2.09922609872848e-05	ENSG00000149177.13
chr11	95132398	95132447	ATP6V0B	0	+	95132398	95132447	0	1	49	0	3.92197333612029	1.46077508411668e-06	ENSG00000149218.5
chr11	96384169	96384218	B4GALT2	0	-	96384169	96384218	0	1	49	0	0.62476988311521	0.00422640386936124	ENSG00000149231.15
chr11	77322913	77322962	CCDC24	0	-	77322913	77322962	0	1	49	0	-2.10076431114866	3.38015361495137e-05	ENSG00000149269.10
chr11	77323211	77323260	CCDC24	0	-	77323211	77323260	0	1	49	0	-3.53368656371809	0.00374357751228316	ENSG00000149269.10
chr11	77323311	77323360	CCDC24	0	-	77323311	77323360	0	1	49	0	-4.72738781870297	0.000661850417705945	ENSG00000149269.10
chr11	108161518	108161567	SLC6A9	0	-	108161518	108161567	0	1	49	0	0.773951212975242	0.00295003384911985	ENSG00000149308.17
chr11	108173561	108173610	SLC6A9	0	-	108173561	108173610	0	1	49	0	-3.63381967447289	0.00281246126476764	ENSG00000149308.17
chr11	108289643	108289692	AL139220.2	0	+	108289643	108289692	0	1	49	0	5.47646355828108	1.73004637692431e-05	ENSG00000149311.18
chr20	10622723	10622772	AL139220.1	0	+	10622723	10622772	0	1	49	0	2.47933560473533	3.44646168850549e-05	ENSG00000149346.15
chr20	18142612	18142661	KRT8P47	0	+	18142612	18142661	0	1	49	0	4.75359019110636	0.00231124561755658	ENSG00000149474.13
chr11	60070223	60070272	RN7SL479P	0	+	60070223	60070272	0	1	49	0	1.6792046779362	0.000182562729214908	ENSG00000149516.14
chr11	124987509	124987558	KLF17	0	+	124987509	124987558	0	1	49	0	0.929535958624176	0.00172463869140038	ENSG00000149548.15
chr20	36815997	36816046	AL356653.1	0	-	36815997	36816046	0	1	49	0	4.63148749378572	0.00394776731187807	ENSG00000149639.15
chr16	29986893	29986942	KLF18	0	+	29986893	29986942	0	1	49	0	-0.939742392909205	0.000614124224011081	ENSG00000149930.18
chr10	62092216	62092265	AL359839.2	0	+	62092216	62092265	0	1	49	0	4.94639302484815	0.00217370185066057	ENSG00000150347.16
chr13	20988553	20988602	AL359839.1	0	-	20988553	20988602	0	1	49	0	-1.7381597780181	2.90654777665989e-05	ENSG00000150457.9
chr18	36844254	36885557	OOSP1P1	0	+	36844254	36885557	0	2	49,1	0,41303	-5.05624580533894	0.00022454014246609	ENSG00000150477.15
chr18	37224693	37224742	OOSP1P1	0	+	37224693	37224742	0	1	49	0	4.99721227376411	0.00149732402568781	ENSG00000150477.15
chr10	110881303	110881352	AL035417.1	0	+	110881303	110881352	0	1	49	0	-0.751293958737506	0.0021562005539546	ENSG00000150593.18
chr5	32230278	32230327	AL035417.2	0	-	32230278	32230327	0	1	49	0	-4.9487598903688	0.00229094506989369	ENSG00000150712.11
chr11	112083017	112083066	DMAP1	0	+	112083017	112083066	0	1	49	0	2.99573227303424	0.00321374415617592	ENSG00000150776.18
chr11	112085334	112085383	ERI3	0	-	112085334	112085383	0	1	49	0	1.19587559409332	0.000867176169118467	ENSG00000150779.12
chr11	112153313	112153362	ERI3-IT1	0	-	112153313	112153362	0	1	49	0	3.71357206670431	0.00460672586899413	ENSG00000150782.12
chr12	124911954	124912003	RNU6-369P	0	-	124911954	124912003	0	1	49	0	0.867058258845302	0.000577775160608196	ENSG00000150991.15
chr12	124912204	124912253	RNU6-369P	0	-	124912204	124912253	0	1	49	0	0.731512475218879	0.000609542958087128	ENSG00000150991.15
chr12	124912903	124912952	RNU6-369P	0	-	124912903	124912952	0	1	49	0	1.15390910227859	0.00266551633612955	ENSG00000150991.15
chr12	124913353	124913402	RNU6-369P	0	-	124913353	124913402	0	1	49	0	1.07980105436017	0.00217086550821555	ENSG00000150991.15
chr12	124913603	124913652	RNU6-369P	0	-	124913603	124913652	0	1	49	0	0.814651843139322	0.00391013815382113	ENSG00000150991.15
chr3	25791747	25791846	RNF220	0	+	25791747	25791846	0	1	99	0	-5.39816270150839	1.62715480730507e-05	ENSG00000151093.8
chr12	105017486	105017535	MIR5584	0	+	105017486	105017535	0	1	49	0	4.81218435537242	0.00208316079315396	ENSG00000151131.11
chr12	107318919	107318968	TMEM53	0	+	107318919	107318968	0	1	49	0	-3.11351530822023	0.00253313150294654	ENSG00000151136.15
chr12	109478050	109478099	ARMH1	0	+	109478050	109478099	0	1	49	0	5.28320372873799	0.000893619028806025	ENSG00000151148.14
chr12	109536556	109536605	ARMH1	0	+	109536556	109536605	0	1	49	0	-1.21815743931791	0.000118503035474005	ENSG00000151148.14
chr10	58196062	58196111	RNU5F-1	0	-	58196062	58196111	0	1	49	0	-0.933483132414528	0.00434942226639512	ENSG00000151151.6
chr10	87009113	87009162	RNU5D-1	0	+	87009113	87009162	0	1	49	0	1.65845809385583	0.000371867839128348	ENSG00000151303.11
chr10	87009906	87009955	RNU5D-1	0	+	87009906	87009955	0	1	49	0	-4.20841701749181	0.00457557536963249	ENSG00000151303.11
chr14	77427274	77427323	KIF2C	0	-	77427274	77427323	0	1	49	0	-4.11087386416394	0.000212678560646107	ENSG00000151445.16
chr4	124671566	124671615	AL592166.1	0	-	124671566	124671615	0	1	49	0	0.918175746569925	0.000168880321682274	ENSG00000151458.12
chr10	11948392	11948441	RPS8	0	-	11948392	11948441	0	1	49	0	1.10500208676688	0.00278323970264172	ENSG00000151461.20
chr10	12029231	12029280	RPS8	0	-	12029231	12029280	0	1	49	0	0.617648484310395	0.000487023062115566	ENSG00000151461.20
chr4	129044002	129044051	SNORD55	0	-	129044002	129044051	0	1	49	0	4.3307333401253	1.35739315010319e-07	ENSG00000151466.12
chr11	134246151	134246200	SNORD46	0	+	134246151	134246200	0	1	49	0	1.79537610969767	0.00450742335344812	ENSG00000151502.11
chr12	32306002	32306051	SNORD38A	0	+	32306002	32306051	0	1	49	0	1.52111358392884	0.00050042144154272	ENSG00000151746.15
chr13	23331620	23331669	SNORD38B	0	-	23331620	23331669	0	1	49	0	-2.04454773712832	9.98321869538633e-06	ENSG00000151835.16
chr13	23339554	23339603	SNORD38B	0	-	23339554	23339603	0	1	49	0	-1.578487666393	0.000928286866063832	ENSG00000151835.16
chr13	23340502	23340551	SNORD38B	0	-	23340502	23340551	0	1	49	0	4.63472898845417	6.08807194515393e-05	ENSG00000151835.16
chr13	23355185	23355234	SNORD38B	0	-	23355185	23355234	0	1	49	0	0.661589340152235	0.00347160360809728	ENSG00000151835.16
chr13	24899572	24903962	SNORD38B	0	-	24899572	24903962	0	2	13,37	0,4354	-1.07073080542359	0.00140545465350106	ENSG00000151849.15
chr13	24906940	24907119	SNORD38B	0	-	24906940	24907119	0	2	21,29	0,151	3.69386699562437	0.00168401648896654	ENSG00000151849.15
chr13	24912624	24912673	SNORD38B	0	-	24912624	24912673	0	1	49	0	1.3757830364372	0.00132985133787378	ENSG00000151849.15
chr5	50795030	50795079	RPS15AP11	0	+	50795030	50795079	0	1	49	0	1.52636030106541	0.00022965665935537	ENSG00000151883.19
chr5	50795328	50795377	RPS15AP11	0	+	50795328	50795377	0	1	49	0	1.49097897271261	0.00393549122208747	ENSG00000151883.19
chr10	118754552	118754601	BEST4	0	-	118754552	118754601	0	1	49	0	5.10291057020543	0.000372769456429056	ENSG00000151893.15
chr6	56501532	56501581	PLK3	0	-	56501532	56501581	0	1	49	0	4.73619844839449	0.00238344848973482	ENSG00000151914.20
chr1	174990018	174990067	TCTEX1D4	0	+	174990018	174990067	0	1	49	0	5.15905529921453	0.00111895948110052	ENSG00000152061.23
chr2	131520781	131520830	BTBD19	0	+	131520781	131520830	0	1	49	0	-5.12989871440333	7.20027676418544e-05	ENSG00000152117.17
chr2	131520979	131521028	BTBD19	0	+	131520979	131521028	0	1	49	0	-5.48479693348129	0.000703866679351961	ENSG00000152117.17
chr2	131521078	131521127	BTBD19	0	+	131521078	131521127	0	1	49	0	2.89037175737642	0.00101476852875271	ENSG00000152117.17
chr2	131521177	131521226	BTBD19	0	+	131521177	131521226	0	1	49	0	0.993149737399784	0.00456081192722335	ENSG00000152117.17
chr2	134448845	134448894	PTCH2	0	+	134448845	134448894	0	1	49	0	-3.95124371806168	0.000376187289996333	ENSG00000152127.9
chr2	38781681	38781730	RNU5E-6P	0	+	38781681	38781730	0	1	49	0	2.1102132003432	0.000449971164096841	ENSG00000152147.11
chr11	30337479	30337528	AL136380.1	0	+	30337479	30337528	0	1	49	0	3.92197333628132	0.00319289183582694	ENSG00000152219.5
chr18	45849906	45849955	EIF2B3	0	-	45849906	45849955	0	1	49	0	1.23214368129261	0.00383915546881097	ENSG00000152223.15
chr11	14644802	14644851	RNA5SP47	0	+	14644802	14644851	0	1	49	0	1.41517028462174	0.000544949632244385	ENSG00000152270.9
chr11	14869600	14869649	RNA5SP47	0	+	14869600	14869649	0	1	49	0	3.09104245335831	0.00200949283192287	ENSG00000152270.9
chr11	14869899	14869948	RNA5SP47	0	+	14869899	14869948	0	1	49	0	1.10007964036207	0.00328591348548213	ENSG00000152270.9
chr5	82254599	82254648	CCNB1IP1P1	0	+	82254599	82254648	0	1	49	0	5.71702770140622	0.00040382397320815	ENSG00000152348.16
chr5	79316219	79316268	PPIAP35	0	+	79316219	79316268	0	1	49	0	5.60947179502394	1.78957426655302e-09	ENSG00000152409.9
chr19	57507165	57507214	MRPS17P1	0	+	57507165	57507214	0	1	49	0	5.30330490804971	3.8154996606643e-07	ENSG00000152439.13
chr19	57507964	57508013	MRPS17P1	0	+	57507964	57508013	0	1	49	0	1.12938394733487	0.00415590205336169	ENSG00000152439.13
chr10	14897229	14897278	HECTD3	0	+	14897229	14897278	0	1	49	0	-0.716567454768045	0.00100510513487051	ENSG00000152455.16
chr10	14897378	14897427	HECTD3	0	+	14897378	14897427	0	1	49	0	4.5485998344997	0.00103467021444581	ENSG00000152455.16
chr19	58368716	58368765	UROD	0	-	58368716	58368765	0	1	49	0	6.32972090552269	0.000129185714549451	ENSG00000152475.7
chr2	43224049	43224098	ZSWIM5	0	-	43224049	43224098	0	1	49	0	1.7702532639908	0.000968349090606502	ENSG00000152518.8
chr3	151436533	151436582	OSTCP5	0	-	151436533	151436582	0	1	49	0	4.96633503504239	1.55535811241503e-06	ENSG00000152580.8
chr3	151437032	151437081	OSTCP5	0	-	151437032	151437081	0	1	49	0	5.47646355193151	0.000628258810626336	ENSG00000152580.8
chr3	151445739	151445788	OSTCP5	0	-	151445739	151445788	0	1	49	0	-0.764359808786932	0.00032615762851973	ENSG00000152580.8
chr3	151447087	151447136	OSTCP5	0	-	151447087	151447136	0	1	49	0	0.66992032995013	0.0020008194923804	ENSG00000152580.8
chr3	152268306	152268355	LINC01144	0	+	152268306	152268355	0	1	49	0	-2.59026716492608	0.00186335810040095	ENSG00000152601.17
chr3	152465032	152465081	LINC01144	0	+	152465032	152465081	0	1	49	0	-0.518508798400651	0.00100801967019803	ENSG00000152601.17
chr2	32222246	32222295	HPDL	0	+	32222246	32222295	0	1	49	0	-3.71357206654328	0.000259853800469001	ENSG00000152683.14
chr5	52801561	52801610	MUTYH	0	+	52801561	52801610	0	1	49	0	0.851371185774839	0.00129928527937551	ENSG00000152684.11
chr5	134608453	134608502	AL451136.1	0	-	134608453	134608502	0	1	49	0	5.23644196282994	0.000972737322374128	ENSG00000152700.14
chr4	82429762	82429811	TOE1	0	-	82429762	82429811	0	1	49	0	2.42970710026488	0.00149974778984641	ENSG00000152795.17
chr4	82430160	82430209	TOE1	0	-	82430160	82430209	0	1	49	0	4.70953020130297	7.22630941607517e-06	ENSG00000152795.17
chr7	64977519	64977568	TESK2	0	-	64977519	64977568	0	1	49	0	-4.46014441377681	0.00103827080369434	ENSG00000152926.15
chr7	64977619	64977668	TESK2	0	-	64977619	64977668	0	1	49	0	-3.87120101074687	0.00153958918336405	ENSG00000152926.15
chr7	64977969	64978018	TESK2	0	-	64977969	64978018	0	1	49	0	4.64439089914137	0.00280241217405675	ENSG00000152926.15
chr7	64978269	64978318	TESK2	0	-	64978269	64978318	0	1	49	0	-2.98568193770052	0.000585445381250604	ENSG00000152926.15
chr7	64978369	64978418	TESK2	0	-	64978369	64978418	0	1	49	0	-3.11351530822023	0.00399570451815767	ENSG00000152926.15
chr4	22387657	22387706	PPIAP36	0	-	22387657	22387706	0	1	49	0	-0.884362016415104	0.000165185796126677	ENSG00000152990.14
chr1	181055590	181055639	CCDC163	0	+	181055590	181055639	0	1	49	0	-0.723387065745794	0.00121270641185101	ENSG00000153029.14
chr6	4890051	4890100	MMACHC	0	+	4890051	4890100	0	1	49	0	-0.517079092737833	0.0043153324981694	ENSG00000153046.18
chr16	11691355	11691404	PRDX1	0	-	11691355	11691404	0	1	49	0	-1.43238546832016	0.000719439698985247	ENSG00000153066.12
chr2	111767703	111767752	HMGB1P48	0	-	111767703	111767752	0	1	49	0	4.21212759787849	0.00190285845716165	ENSG00000153107.13
chr2	111769252	111769301	HMGB1P48	0	-	111769252	111769301	0	1	49	0	-1.02408730232982	0.00367217700925271	ENSG00000153107.13
chr2	106423698	106423747	AKR1A1	0	-	106423698	106423747	0	1	49	0	-5.62040086570778	0.000237043542768545	ENSG00000153165.19
chr2	106424897	106424946	AKR1A1	0	-	106424897	106424946	0	1	49	0	-1.51080730899246	0.000740098186931881	ENSG00000153165.19
chr1	244864162	244864211	AL355480.3	0	-	244864162	244864211	0	1	49	0	4.76856373190639	0.0014313116015453	ENSG00000153187.20
chr2	108764024	108764073	AL355480.1	0	+	108764024	108764073	0	1	49	0	1.91851117515397	0.00453836510470518	ENSG00000153201.16
chr2	108765524	108765623	AL355480.1	0	+	108765524	108765623	0	1	99	0	1.59327749920032	2.07206886606794e-05	ENSG00000153201.16
chr2	108766473	108766522	AL355480.1	0	+	108766473	108766522	0	1	49	0	-0.968712956926297	0.000196778978391654	ENSG00000153201.16
chr1	246855781	246857693	NASP	0	-	246855781	246857693	0	2	47,3	0,1910	5.01063529408689	1.22470173158362e-06	ENSG00000153207.16
chr16	4609033	4609082	AL355480.2	0	-	4609033	4609082	0	1	49	0	-0.995717865505477	0.00133603042811459	ENSG00000153443.13
chr13	110719694	110719743	AL355480.4	0	+	110719694	110719743	0	1	49	0	6.09582456242286	9.44423095283755e-10	ENSG00000153487.13
chr3	33389481	33389530	CCDC17	0	-	33389481	33389530	0	1	49	0	1.53784425924709	0.000441806445502513	ENSG00000153560.12
chr16	84974768	84974817	GPBP1L1	0	-	84974768	84974817	0	1	49	0	0.840018945473253	0.00312753359918938	ENSG00000153786.13
chr16	84975855	84975904	GPBP1L1	0	-	84975855	84975904	0	1	49	0	2.11187681743299	4.14251043336922e-05	ENSG00000153786.13
chr2	229767586	229767635	RPS15AP10	0	-	229767586	229767635	0	1	49	0	-1.37390262882473	0.00179562143340606	ENSG00000153827.13
chr2	230012230	230012279	AL604028.2	0	+	230012230	230012279	0	1	49	0	5.37527840768416	0.000755787211111802	ENSG00000153832.12
chr3	100365621	100365670	TMEM69	0	-	100365621	100365670	0	1	49	0	4.47733681431718	2.50181952821116e-07	ENSG00000154174.8
chr15	101065948	101065997	IPP	0	+	101065948	101065997	0	1	49	0	2.43171492103816	0.00333742495042855	ENSG00000154237.13
chr1	222628551	222628600	AL604028.1	0	+	222628551	222628600	0	1	49	0	0.958500983875803	0.00041109297862485	ENSG00000154305.18
chr1	222628949	222628998	AL604028.1	0	+	222628949	222628998	0	1	49	0	-1.41804305943447	0.00053054528464036	ENSG00000154305.18
chr1	228394821	228394870	AL603882.1	0	-	228394821	228394870	0	1	49	0	-0.927509615478944	0.00432181312870927	ENSG00000154370.16
chr6	89098752	89098801	MAST2	0	-	89098752	89098801	0	1	49	0	4.96109484754598	0.00304948008903538	ENSG00000154548.9
chr4	118513833	118513882	TMA16P2	0	+	118513833	118513882	0	1	49	0	4.85203026375859	2.61753844155166e-08	ENSG00000154608.14
